data,estado,produto,preco_medio,preco_min,preco_max,n_postos
2025-08-30,RO,hidratado,4.96,4.69,5.99,25
2025-08-30,RR,gasolina_c,6.95,6.95,6.95,16
2025-08-30,RR,hidratado,5.15,5.15,5.2,7
2025-08-30,RS,gasolina_c,5.98,5.49,7.24,269
2025-08-30,RS,hidratado,4.73,4.15,5.99,122
2025-08-30,SC,gasolina_c,6.33,5.84,6.79,157
2025-08-30,SC,hidratado,4.59,4.09,5.49,108
2025-08-30,SE,gasolina_c,6.64,6.62,6.69,16
2025-08-30,SE,hidratado,4.95,4.9,4.99,10
2025-08-30,SP,gasolina_c,6.04,5.09,8.99,1137
2025-08-30,SP,hidratado,3.98,3.19,6.29,1128
2025-08-30,TO,gasolina_c,6.55,5.83,6.87,34
2025-08-30,TO,hidratado,4.77,4.37,5.19,30
2025-09-06,AC,gasolina_c,7.51,6.99,8.09,11
2025-09-06,AC,hidratado,5.33,5.19,6.08,9
2025-09-06,AL,gasolina_c,6.0,5.79,6.49,26
2025-09-06,AL,hidratado,4.87,4.49,5.49,23
2025-09-06,AM,gasolina_c,7.03,6.99,8.29,46
2025-09-06,AM,hidratado,5.49,5.47,5.59,31
2025-09-06,AP,gasolina_c,5.99,5.95,6.19,17
2025-09-06,AP,hidratado,5.43,5.33,5.59,4
2025-09-06,BA,gasolina_c,6.2,5.44,6.69,120
2025-09-06,BA,hidratado,4.66,3.99,5.19,100
2025-09-06,CE,gasolina_c,6.31,5.74,6.75,116
2025-09-06,CE,hidratado,5.05,4.59,5.62,106
2025-09-06,DF,gasolina_c,6.43,5.99,6.58,49
2025-09-06,DF,hidratado,4.53,4.19,4.76,20
2025-09-06,ES,gasolina_c,6.0,5.69,6.69,74
2025-09-06,ES,hidratado,4.41,4.05,4.99,50
2025-09-06,GO,gasolina_c,6.03,5.35,6.59,90
2025-09-06,GO,hidratado,4.05,3.59,4.79,85
2025-09-06,MA,gasolina_c,5.91,5.55,6.99,72
2025-09-06,MA,hidratado,4.72,4.4,5.69,39
2025-09-06,MG,gasolina_c,6.07,5.59,6.78,216
2025-09-06,MG,hidratado,4.2,3.79,4.89,207
2025-09-06,MS,gasolina_c,5.92,5.56,6.89,44
2025-09-06,MS,hidratado,3.85,3.57,4.92,23
2025-09-06,MT,gasolina_c,6.3,5.73,6.71,70
2025-09-06,MT,hidratado,4.24,3.63,4.39,70
2025-09-06,PA,gasolina_c,6.25,5.55,7.15,106
2025-09-06,PA,hidratado,4.78,4.39,5.9,47
2025-09-06,PB,gasolina_c,5.99,5.97,6.19,34
2025-09-06,PB,hidratado,4.52,4.45,4.89,30
2025-09-06,PE,gasolina_c,6.37,5.34,7.59,98
2025-09-06,PE,hidratado,4.93,4.34,6.49,86
2025-09-06,PI,gasolina_c,5.82,5.59,6.39,51
2025-09-06,PI,hidratado,4.56,4.29,5.2,38
2025-09-06,PR,gasolina_c,6.49,5.69,6.99,228
2025-09-06,PR,hidratado,4.41,3.69,4.89,223
2025-09-06,RJ,gasolina_c,6.02,5.49,7.79,279
2025-09-06,RJ,hidratado,4.42,3.79,5.49,246
2025-09-06,RN,gasolina_c,6.2,5.47,6.79,53
2025-09-06,RN,hidratado,5.07,4.65,5.6,50
2025-09-06,RO,gasolina_c,6.55,5.89,7.06,43
2025-09-06,RO,hidratado,4.93,4.68,5.99,22
2025-09-06,RR,gasolina_c,6.95,6.95,6.95,16
2025-09-06,RR,hidratado,5.15,5.15,5.2,7
2025-09-06,RS,gasolina_c,6.03,5.19,7.29,260
2025-09-06,RS,hidratado,4.76,4.28,5.93,115
2025-09-06,SC,gasolina_c,6.33,5.84,6.79,154
2025-09-06,SC,hidratado,4.58,4.09,5.93,105
2025-09-06,SE,gasolina_c,6.64,6.62,6.69,17
2025-09-06,SE,hidratado,4.94,4.9,4.99,9
2025-09-06,SP,gasolina_c,6.06,5.09,8.99,1108
2025-09-06,SP,hidratado,4.02,3.19,6.29,1094
2025-09-06,TO,gasolina_c,6.54,5.83,6.87,34
2025-09-06,TO,hidratado,4.81,4.37,5.19,29
2025-09-13,AC,gasolina_c,7.55,7.32,8.09,15
2025-09-13,AC,hidratado,5.32,5.19,6.08,11
2025-09-13,AL,gasolina_c,5.94,5.49,6.49,41
2025-09-13,AL,hidratado,4.77,4.42,5.49,35
2025-09-13,AM,gasolina_c,7.02,6.94,8.29,53
2025-09-13,AM,hidratado,5.49,5.39,5.59,35
2025-09-13,AP,gasolina_c,6.04,5.99,6.19,17
2025-09-13,AP,hidratado,5.48,5.44,5.59,4
2025-09-13,BA,gasolina_c,6.14,5.49,6.89,129
2025-09-13,BA,hidratado,4.55,3.99,5.19,113
2025-09-13,CE,gasolina_c,6.31,5.59,6.75,114
2025-09-13,CE,hidratado,4.99,4.49,5.62,110
2025-09-13,DF,gasolina_c,5.98,5.77,6.35,50
2025-09-13,DF,hidratado,4.46,4.15,4.85,21
2025-09-13,ES,gasolina_c,6.08,5.75,6.69,80
2025-09-13,ES,hidratado,4.46,4.09,4.99,58
2025-09-13,GO,gasolina_c,5.99,5.35,6.59,120
2025-09-13,GO,hidratado,3.99,3.58,4.79,111
2025-09-13,MA,gasolina_c,5.85,5.55,6.99,72
2025-09-13,MA,hidratado,4.74,4.45,5.79,50
2025-09-13,MG,gasolina_c,6.16,5.65,6.78,238
2025-09-13,MG,hidratado,4.3,3.79,4.89,227
2025-09-13,MS,gasolina_c,5.93,5.56,6.89,44
2025-09-13,MS,hidratado,3.88,3.56,4.92,25
2025-09-13,MT,gasolina_c,6.3,5.73,6.71,71
2025-09-13,MT,hidratado,4.25,3.63,4.39,70
2025-09-13,PA,gasolina_c,6.24,5.55,7.15,117
2025-09-13,PA,hidratado,4.76,4.39,5.25,48
2025-09-13,PB,gasolina_c,5.93,5.69,6.19,56
2025-09-13,PB,hidratado,4.49,4.39,4.99,47
2025-09-13,PE,gasolina_c,6.4,5.34,7.59,128
2025-09-13,PE,hidratado,4.92,4.34,6.49,112
2025-09-13,PI,gasolina_c,5.8,5.59,6.39,41
2025-09-13,PI,hidratado,4.53,4.29,4.89,30
2025-09-13,PR,gasolina_c,6.46,5.69,6.99,257
2025-09-13,PR,hidratado,4.4,3.69,4.89,251
2025-09-13,RJ,gasolina_c,6.03,5.39,7.79,287
2025-09-13,RJ,hidratado,4.43,3.85,5.49,257
2025-09-13,RN,gasolina_c,6.11,5.47,6.79,52
2025-09-13,RN,hidratado,4.99,4.65,5.6,50
2025-09-13,RO,gasolina_c,6.92,6.57,7.2,43
2025-09-13,RO,hidratado,5.32,4.77,5.99,21
2025-09-13,RR,gasolina_c,6.95,6.95,6.95,16
2025-09-13,RR,hidratado,5.15,5.15,5.2,7
2025-09-13,RS,gasolina_c,6.06,5.55,7.29,290
2025-09-13,RS,hidratado,4.71,4.24,5.93,127
2025-09-13,SC,gasolina_c,6.34,5.84,6.79,160
2025-09-13,SC,hidratado,4.6,4.09,5.49,103
2025-09-13,SE,gasolina_c,6.64,6.62,6.69,17
2025-09-13,SE,hidratado,4.95,4.9,4.99,10
2025-09-13,SP,gasolina_c,6.07,5.19,9.19,1103
2025-09-13,SP,hidratado,4.07,3.29,6.39,1090
2025-09-13,TO,gasolina_c,6.53,5.83,6.87,33
2025-09-13,TO,hidratado,4.78,4.27,5.19,26
2025-09-20,AC,gasolina_c,7.54,7.32,8.09,14
2025-09-20,AC,hidratado,5.31,5.15,6.08,10
2025-09-20,AL,gasolina_c,5.83,5.39,6.49,41
2025-09-20,AL,hidratado,4.68,4.39,5.49,35
2025-09-20,AM,gasolina_c,7.02,6.94,8.29,53
2025-09-20,AM,hidratado,5.51,5.39,5.99,37
2025-09-20,AP,gasolina_c,6.04,6.02,6.19,17
2025-09-20,AP,hidratado,5.48,5.44,5.59,4
2025-09-20,BA,gasolina_c,6.2,5.75,6.88,127
2025-09-20,BA,hidratado,4.6,4.19,5.19,111
2025-09-20,CE,gasolina_c,6.29,5.69,6.75,114
2025-09-20,CE,hidratado,4.98,4.49,5.62,102
2025-09-20,DF,gasolina_c,6.47,6.19,6.49,49
2025-09-20,DF,hidratado,4.65,4.5,4.75,21
2025-09-20,ES,gasolina_c,6.08,5.89,6.69,71
2025-09-20,ES,hidratado,4.49,4.15,4.99,51
2025-09-20,GO,gasolina_c,6.32,5.97,6.79,111
2025-09-20,GO,hidratado,4.47,3.97,4.99,105
2025-09-20,MA,gasolina_c,5.85,5.57,6.99,80
2025-09-20,MA,hidratado,4.72,4.38,5.79,50
2025-09-20,MG,gasolina_c,6.16,5.67,6.78,278
2025-09-20,MG,hidratado,4.32,3.79,4.89,266
2025-09-20,MS,gasolina_c,5.93,5.56,6.89,44
2025-09-20,MS,hidratado,3.89,3.67,4.87,23
2025-09-20,MT,gasolina_c,6.3,5.73,6.71,71
2025-09-20,MT,hidratado,4.32,3.75,4.41,70
2025-09-20,PA,gasolina_c,6.25,5.55,7.15,110
2025-09-20,PA,hidratado,4.77,4.39,5.25,49
2025-09-20,PB,gasolina_c,5.93,5.69,6.19,57
2025-09-20,PB,hidratado,4.49,4.35,4.99,49
2025-09-20,PE,gasolina_c,6.33,5.34,7.59,118
2025-09-20,PE,hidratado,4.86,4.34,6.49,104
2025-09-20,PI,gasolina_c,5.78,5.59,6.39,41
2025-09-20,PI,hidratado,4.47,4.29,4.89,33
2025-09-20,PR,gasolina_c,6.48,5.69,6.99,269
2025-09-20,PR,hidratado,4.42,3.69,4.89,271
2025-09-20,RJ,gasolina_c,6.05,5.49,7.79,293
2025-09-20,RJ,hidratado,4.47,3.98,5.49,256
2025-09-20,RN,gasolina_c,6.1,5.47,6.79,50
2025-09-20,RN,hidratado,5.07,4.59,5.59,46
2025-09-20,RO,gasolina_c,6.94,6.73,7.2,43
2025-09-20,RO,hidratado,5.43,4.95,5.99,20
2025-09-20,RR,gasolina_c,6.95,6.95,6.95,16
2025-09-20,RR,hidratado,5.15,5.15,5.2,8
2025-09-20,RS,gasolina_c,6.07,5.55,7.29,298
2025-09-20,RS,hidratado,4.72,4.19,5.93,128
2025-09-20,SC,gasolina_c,6.33,5.84,6.79,161
2025-09-20,SC,hidratado,4.62,4.09,5.49,108
2025-09-20,SE,gasolina_c,6.64,6.62,6.69,17
2025-09-20,SE,hidratado,4.95,4.9,4.99,10
2025-09-20,SP,gasolina_c,6.07,5.09,9.19,1113
2025-09-20,SP,hidratado,4.1,3.19,6.39,1098
2025-09-20,TO,gasolina_c,6.55,5.83,6.87,48
2025-09-20,TO,hidratado,4.8,4.29,5.21,38
2025-09-27,AC,gasolina_c,7.43,7.32,7.54,12
2025-09-27,AC,hidratado,5.28,5.15,5.45,10
2025-09-27,AL,gasolina_c,5.85,5.37,6.49,41
2025-09-27,AL,hidratado,4.74,4.36,5.69,33
2025-09-27,AM,gasolina_c,7.02,6.94,8.29,52
2025-09-27,AM,hidratado,5.49,5.39,5.59,34
2025-09-27,AP,gasolina_c,6.02,5.97,6.19,17
2025-09-27,AP,hidratado,5.48,5.44,5.59,4
2025-09-27,BA,gasolina_c,6.28,5.95,6.88,139
2025-09-27,BA,hidratado,4.77,4.19,5.19,120
2025-09-27,CE,gasolina_c,6.31,5.69,6.75,105
2025-09-27,CE,hidratado,4.97,4.79,5.62,94
2025-09-27,DF,gasolina_c,6.46,6.19,6.49,50
2025-09-27,DF,hidratado,4.62,4.5,4.69,20
2025-09-27,ES,gasolina_c,6.2,5.89,6.69,79
2025-09-27,ES,hidratado,4.49,4.09,4.99,54
2025-09-27,GO,gasolina_c,6.44,5.96,6.79,134
2025-09-27,GO,hidratado,4.7,3.99,4.89,126
2025-09-27,MA,gasolina_c,5.89,5.55,6.99,87
2025-09-27,MA,hidratado,4.7,4.38,5.79,55
2025-09-27,MG,gasolina_c,6.02,5.68,6.78,211
2025-09-27,MG,hidratado,4.21,3.79,4.89,203
2025-09-27,MS,gasolina_c,5.94,5.56,6.89,44
2025-09-27,MS,hidratado,3.91,3.67,4.92,23
2025-09-27,MT,gasolina_c,6.33,5.73,6.71,71
2025-09-27,MT,hidratado,4.33,3.85,4.49,70
2025-09-27,PA,gasolina_c,6.21,5.55,7.15,104
2025-09-27,PA,hidratado,4.76,4.39,5.25,42
2025-09-27,PB,gasolina_c,5.92,5.69,6.19,55
2025-09-27,PB,hidratado,4.45,4.19,4.99,44
2025-09-27,PE,gasolina_c,6.17,5.39,7.59,115
2025-09-27,PE,hidratado,4.72,4.34,6.49,102
2025-09-27,PI,gasolina_c,5.78,5.59,6.39,41
2025-09-27,PI,hidratado,4.48,4.19,4.89,33
2025-09-27,PR,gasolina_c,6.47,5.59,6.99,246
2025-09-27,PR,hidratado,4.41,3.69,4.89,249
2025-09-27,RJ,gasolina_c,6.06,5.49,7.79,301
2025-09-27,RJ,hidratado,4.47,3.85,5.39,264
2025-09-27,RN,gasolina_c,6.23,5.47,6.79,48
2025-09-27,RN,hidratado,5.18,4.59,5.64,45
2025-09-27,RO,gasolina_c,6.89,6.73,7.06,43
2025-09-27,RO,hidratado,5.41,4.95,5.99,24
2025-09-27,RR,gasolina_c,6.95,6.95,6.95,16
2025-09-27,RR,hidratado,5.15,5.15,5.2,8
2025-09-27,RS,gasolina_c,6.19,5.65,7.27,241
2025-09-27,RS,hidratado,4.71,4.19,5.99,97
2025-09-27,SC,gasolina_c,6.32,5.84,6.79,162
2025-09-27,SC,hidratado,4.6,3.99,5.49,107
2025-09-27,SE,gasolina_c,6.64,6.62,6.69,17
2025-09-27,SE,hidratado,4.95,4.9,4.99,10
2025-09-27,SP,gasolina_c,6.05,4.99,9.19,1049
2025-09-27,SP,hidratado,4.1,3.29,6.39,1037
2025-09-27,TO,gasolina_c,6.53,5.83,6.87,48
2025-09-27,TO,hidratado,4.78,4.27,5.21,40
2025-10-04,AC,gasolina_c,7.54,7.32,8.09,15
2025-10-04,AC,hidratado,5.31,5.15,6.08,10
2025-10-04,AL,gasolina_c,6.25,6.19,6.49,40
2025-10-04,AL,hidratado,5.14,4.89,5.19,34
2025-10-04,AM,gasolina_c,7.02,6.94,8.29,54
2025-10-04,AM,hidratado,5.49,5.39,5.99,37
2025-10-04,AP,gasolina_c,6.02,5.97,6.19,17
2025-10-04,AP,hidratado,5.48,5.44,5.59,4
2025-10-04,BA,gasolina_c,6.22,5.92,6.88,148
2025-10-04,BA,hidratado,4.7,4.19,5.29,130
2025-10-04,CE,gasolina_c,6.29,5.69,6.75,120
2025-10-04,CE,hidratado,4.93,4.49,5.62,108
2025-10-04,DF,gasolina_c,6.45,6.19,6.49,50
2025-10-04,DF,hidratado,4.61,4.5,4.69,19
2025-10-04,ES,gasolina_c,6.26,5.79,6.79,79
2025-10-04,ES,hidratado,4.53,3.99,4.99,54
2025-10-04,GO,gasolina_c,6.41,5.79,6.79,176
2025-10-04,GO,hidratado,4.65,3.95,4.89,164
2025-10-04,MA,gasolina_c,5.86,5.5,6.99,85
2025-10-04,MA,hidratado,4.68,4.38,5.79,53
2025-10-04,MG,gasolina_c,6.01,5.67,6.78,302
2025-10-04,MG,hidratado,4.23,3.79,4.89,289
2025-10-04,MS,gasolina_c,5.94,5.56,6.89,44
2025-10-04,MS,hidratado,3.91,3.66,4.92,26
2025-10-04,MT,gasolina_c,6.33,5.73,6.71,71
2025-10-04,MT,hidratado,4.33,3.85,4.49,70
2025-10-04,PA,gasolina_c,6.24,5.55,7.15,121
2025-10-04,PA,hidratado,4.78,4.39,5.25,49
2025-10-04,PB,gasolina_c,5.98,5.79,6.19,39
2025-10-04,PB,hidratado,4.49,4.39,4.99,31
2025-10-04,PE,gasolina_c,6.38,5.39,7.59,121
2025-10-04,PE,hidratado,4.75,4.34,6.49,104
2025-10-04,PI,gasolina_c,5.78,5.59,6.39,41
2025-10-04,PI,hidratado,4.44,4.24,4.89,31
2025-10-04,PR,gasolina_c,6.46,5.69,6.99,271
2025-10-04,PR,hidratado,4.41,3.69,4.94,266
2025-10-04,RJ,gasolina_c,6.05,5.49,7.79,309
2025-10-04,RJ,hidratado,4.48,3.85,5.39,278
2025-10-04,RN,gasolina_c,6.0,5.66,6.79,45
2025-10-04,RN,hidratado,4.92,4.39,5.64,41
2025-10-04,RO,gasolina_c,6.81,6.69,7.2,43
2025-10-04,RO,hidratado,5.41,4.95,5.99,23
2025-10-04,RR,gasolina_c,6.95,6.95,6.95,16
2025-10-04,RR,hidratado,5.15,5.15,5.2,8
2025-10-04,RS,gasolina_c,6.2,5.57,7.39,296
2025-10-04,RS,hidratado,4.78,4.19,5.93,137
2025-10-04,SC,gasolina_c,6.32,5.82,6.79,157
2025-10-04,SC,hidratado,4.61,4.09,5.49,105
2025-10-04,SE,gasolina_c,6.62,6.51,6.69,25
2025-10-04,SE,hidratado,4.94,4.8,4.99,13
2025-10-04,SP,gasolina_c,6.08,5.19,9.29,1130
2025-10-04,SP,hidratado,4.11,3.29,6.19,1113
2025-10-04,TO,gasolina_c,6.47,5.99,6.87,34
2025-10-04,TO,hidratado,4.79,4.27,5.21,27
2025-10-11,AC,gasolina_c,7.53,7.32,8.09,15
2025-10-11,AC,hidratado,5.52,5.15,7.44,11
2025-10-11,AL,gasolina_c,6.25,6.14,6.49,41
2025-10-11,AL,hidratado,5.12,4.89,5.19,35
2025-10-11,AM,gasolina_c,7.02,6.79,8.29,55
2025-10-11,AM,hidratado,5.49,5.39,5.59,37
2025-10-11,AP,gasolina_c,6.01,5.97,6.19,17
2025-10-11,AP,hidratado,5.48,5.44,5.59,4
2025-10-11,BA,gasolina_c,6.37,5.96,6.88,142
2025-10-11,BA,hidratado,4.82,4.19,5.29,124
2025-10-11,CE,gasolina_c,6.29,5.69,6.75,96
2025-10-11,CE,hidratado,4.94,4.49,5.62,91
2025-10-11,DF,gasolina_c,6.42,6.19,6.49,50
2025-10-11,DF,hidratado,4.59,4.48,4.65,19
2025-10-11,ES,gasolina_c,6.26,5.87,6.79,80
2025-10-11,ES,hidratado,4.52,4.15,4.99,51
2025-10-11,GO,gasolina_c,6.42,5.89,6.59,177
2025-10-11,GO,hidratado,4.67,3.99,4.89,164
2025-10-11,MA,gasolina_c,5.84,5.5,6.99,88
2025-10-11,MA,hidratado,4.69,4.38,5.79,53
2025-10-11,MG,gasolina_c,5.99,5.59,6.78,302
2025-10-11,MG,hidratado,4.21,3.79,4.89,292
2025-10-11,MS,gasolina_c,5.94,5.56,6.89,45
2025-10-11,MS,hidratado,3.9,3.66,4.92,23
2025-10-11,MT,gasolina_c,6.34,5.73,6.71,70
2025-10-11,MT,hidratado,4.34,3.85,4.49,67
2025-10-11,PA,gasolina_c,6.23,5.55,7.14,121
2025-10-11,PA,hidratado,4.77,4.39,5.25,47
2025-10-11,PB,gasolina_c,5.91,5.67,6.19,56
2025-10-11,PB,hidratado,4.37,4.07,4.89,48
2025-10-11,PE,gasolina_c,6.35,5.39,6.89,119
2025-10-11,PE,hidratado,4.74,4.29,5.79,98
2025-10-11,PI,gasolina_c,5.75,5.59,6.39,41
2025-10-11,PI,hidratado,4.46,4.24,4.89,33
2025-10-11,PR,gasolina_c,6.47,5.59,6.99,261
2025-10-11,PR,hidratado,4.41,3.69,4.89,259
2025-10-11,RJ,gasolina_c,6.07,5.49,7.79,304
2025-10-11,RJ,hidratado,4.49,3.85,5.39,273
2025-10-11,RN,gasolina_c,5.99,5.61,6.79,43
2025-10-11,RN,hidratado,4.86,4.39,5.99,40
2025-10-11,RO,gasolina_c,6.81,6.69,7.06,43
2025-10-11,RO,hidratado,5.4,5.2,5.99,23
2025-10-11,RR,gasolina_c,6.95,6.95,6.95,16
2025-10-11,RR,hidratado,5.15,5.15,5.2,8
2025-10-11,RS,gasolina_c,6.22,5.74,7.24,283
2025-10-11,RS,hidratado,4.76,4.33,6.05,136
2025-10-11,SC,gasolina_c,6.34,5.97,6.79,164
2025-10-11,SC,hidratado,4.62,4.09,5.49,110
2025-10-11,SE,gasolina_c,6.62,6.51,6.69,25
2025-10-11,SE,hidratado,4.94,4.8,4.99,12
2025-10-11,SP,gasolina_c,6.07,5.19,9.29,1094
2025-10-11,SP,hidratado,4.11,3.29,6.19,1086
2025-10-11,TO,gasolina_c,6.48,5.59,6.87,48
2025-10-11,TO,hidratado,4.78,4.27,5.21,37
2025-10-18,AC,gasolina_c,7.4,7.32,7.54,12
2025-10-18,AC,hidratado,5.28,5.15,5.45,10
2025-10-18,AL,gasolina_c,6.25,6.14,6.49,41
2025-10-18,AL,hidratado,5.12,4.89,5.19,36
2025-10-18,AM,gasolina_c,6.98,6.79,6.99,47
2025-10-18,AM,hidratado,5.49,5.39,5.59,37
2025-10-18,AP,gasolina_c,5.99,5.94,6.19,17
2025-10-18,AP,hidratado,5.46,5.4,5.59,4
2025-10-18,BA,gasolina_c,6.3,5.76,6.88,141
2025-10-18,BA,hidratado,4.75,4.19,5.3,132
2025-10-18,CE,gasolina_c,6.27,5.69,6.75,111
2025-10-18,CE,hidratado,4.88,4.49,5.62,101
2025-10-18,DF,gasolina_c,6.41,6.19,6.49,50
2025-10-18,DF,hidratado,4.59,4.48,4.65,22
2025-10-18,ES,gasolina_c,6.27,5.87,6.69,86
2025-10-18,ES,hidratado,4.51,4.15,4.99,54
2025-10-18,GO,gasolina_c,6.43,5.87,6.59,160
2025-10-18,GO,hidratado,4.68,3.99,4.87,146
2025-10-18,MA,gasolina_c,5.84,5.45,6.99,99
2025-10-18,MA,hidratado,4.68,4.35,5.79,56
2025-10-18,MG,gasolina_c,5.99,5.69,6.78,289
2025-10-18,MG,hidratado,4.22,3.79,4.89,275
2025-10-18,MS,gasolina_c,5.93,5.56,6.89,45
2025-10-18,MS,hidratado,3.93,3.66,4.87,25
2025-10-18,MT,gasolina_c,6.35,5.73,6.71,69
2025-10-18,MT,hidratado,4.34,3.85,4.64,68
2025-10-18,PA,gasolina_c,6.26,5.55,7.14,110
2025-10-18,PA,hidratado,4.8,4.39,5.25,44
2025-10-18,PB,gasolina_c,5.91,5.67,6.19,54
2025-10-18,PB,hidratado,4.37,4.07,4.99,46
2025-10-18,PE,gasolina_c,6.41,5.39,7.59,149
2025-10-18,PE,hidratado,4.74,4.04,6.49,126
2025-10-18,PI,gasolina_c,5.79,5.59,6.39,41
2025-10-18,PI,hidratado,4.47,4.19,4.89,33
2025-10-18,PR,gasolina_c,6.49,5.69,6.99,274
2025-10-18,PR,hidratado,4.42,3.69,4.89,275
2025-10-18,RJ,gasolina_c,6.07,5.49,7.79,300
2025-10-18,RJ,hidratado,4.47,3.95,5.59,268
2025-10-18,RN,gasolina_c,6.43,5.57,6.79,42
2025-10-18,RN,hidratado,5.28,4.38,5.6,40
2025-10-18,RO,gasolina_c,6.83,6.73,7.2,52
2025-10-18,RO,hidratado,5.39,5.2,5.99,25
2025-10-18,RR,gasolina_c,6.95,6.95,6.95,16
2025-10-18,RR,hidratado,5.15,5.15,5.2,8
2025-10-18,RS,gasolina_c,6.22,5.74,7.29,330
2025-10-18,RS,hidratado,4.8,4.29,6.29,148
2025-10-18,SC,gasolina_c,6.35,5.97,6.79,163
2025-10-18,SC,hidratado,4.62,4.22,5.49,105
2025-10-18,SE,gasolina_c,6.62,6.51,6.69,25
2025-10-18,SE,hidratado,4.94,4.8,4.99,11
2025-10-18,SP,gasolina_c,6.08,5.19,9.29,1154
2025-10-18,SP,hidratado,4.1,3.29,5.99,1144
2025-10-18,TO,gasolina_c,6.51,5.85,6.87,48
2025-10-18,TO,hidratado,4.78,4.27,5.21,40
2025-10-25,AC,gasolina_c,7.49,7.19,8.09,16
2025-10-25,AC,hidratado,5.31,5.15,6.08,12
2025-10-25,AL,gasolina_c,6.24,6.14,6.29,40
2025-10-25,AL,hidratado,5.07,4.89,5.17,33
2025-10-25,AM,gasolina_c,7.01,6.77,8.29,55
2025-10-25,AM,hidratado,5.49,5.39,5.59,38
2025-10-25,AP,gasolina_c,6.06,5.94,6.25,11
2025-10-25,AP,hidratado,5.54,5.54,5.54,1
2025-10-25,BA,gasolina_c,6.29,5.76,6.88,126
2025-10-25,BA,hidratado,4.73,4.24,5.59,110
2025-10-25,CE,gasolina_c,6.25,5.53,6.75,94
2025-10-25,CE,hidratado,4.84,4.49,5.62,86
2025-10-25,DF,gasolina_c,6.36,5.98,6.48,50
2025-10-25,DF,hidratado,4.58,4.4,4.65,26
2025-10-25,ES,gasolina_c,6.28,5.87,6.69,89
2025-10-25,ES,hidratado,4.48,4.15,4.99,52
2025-10-25,GO,gasolina_c,6.4,5.79,6.59,159
2025-10-25,GO,hidratado,4.67,3.99,4.87,147
2025-10-25,MA,gasolina_c,5.84,5.47,6.79,83
2025-10-25,MA,hidratado,4.62,4.18,5.69,47
2025-10-25,MG,gasolina_c,5.96,5.57,6.78,312
2025-10-25,MG,hidratado,4.17,3.74,4.89,303
2025-10-25,MS,gasolina_c,5.9,5.56,6.89,46
2025-10-25,MS,hidratado,3.87,3.66,4.97,24
2025-10-25,MT,gasolina_c,6.32,5.73,6.69,71
2025-10-25,MT,hidratado,4.33,3.77,4.49,71
2025-10-25,PA,gasolina_c,6.24,5.48,7.15,110
2025-10-25,PA,hidratado,4.79,4.39,5.25,49
2025-10-25,PB,gasolina_c,5.91,5.67,6.19,57
2025-10-25,PB,hidratado,4.35,4.07,4.99,48
2025-10-25,PE,gasolina_c,6.45,5.69,7.59,141
2025-10-25,PE,hidratado,4.73,4.32,6.49,120
2025-10-25,PI,gasolina_c,5.78,5.59,6.39,41
2025-10-25,PI,hidratado,4.47,4.29,4.89,35
2025-10-25,PR,gasolina_c,6.48,5.59,6.99,287
2025-10-25,PR,hidratado,4.42,3.69,4.89,289
2025-10-25,RJ,gasolina_c,6.11,5.56,7.79,320
2025-10-25,RJ,hidratado,4.5,3.85,5.59,281
2025-10-25,RN,gasolina_c,6.37,5.59,6.59,49
2025-10-25,RN,hidratado,5.27,4.38,5.6,48
2025-10-25,RO,gasolina_c,6.83,6.69,7.06,50
2025-10-25,RO,hidratado,5.42,4.98,5.99,23
2025-10-25,RR,gasolina_c,6.95,6.95,6.95,13
2025-10-25,RR,hidratado,5.14,5.05,5.2,5
2025-10-25,RS,gasolina_c,6.2,5.74,7.39,315
2025-10-25,RS,hidratado,4.77,4.09,5.99,141
2025-10-25,SC,gasolina_c,6.36,5.97,6.79,168
2025-10-25,SC,hidratado,4.63,4.22,5.49,113
2025-10-25,SE,gasolina_c,6.62,6.51,6.69,24
2025-10-25,SE,hidratado,4.94,4.8,4.99,11
2025-10-25,SP,gasolina_c,6.02,5.19,9.19,1151
2025-10-25,SP,hidratado,4.07,3.39,5.99,1137
2025-10-25,TO,gasolina_c,6.51,5.85,6.87,48
2025-10-25,TO,hidratado,4.77,4.27,5.21,39
2025-11-01,AC,gasolina_c,7.39,6.78,7.99,13
2025-11-01,AC,hidratado,5.26,5.09,6.08,11
2025-11-01,AL,gasolina_c,6.18,6.13,6.29,40
2025-11-01,AL,hidratado,5.03,4.89,5.09,33
2025-11-01,AM,gasolina_c,7.03,6.77,8.97,54
2025-11-01,AM,hidratado,5.49,5.39,5.59,38
2025-11-01,AP,gasolina_c,6.06,5.94,6.25,10
2025-11-01,BA,gasolina_c,6.21,5.76,6.88,145
2025-11-01,BA,hidratado,4.62,4.19,5.59,127
2025-11-01,CE,gasolina_c,6.25,5.69,6.68,102
2025-11-01,CE,hidratado,4.85,4.49,5.67,94
2025-11-01,DF,gasolina_c,6.05,5.68,6.48,50
2025-11-01,DF,hidratado,4.21,4.05,4.64,19
2025-11-01,ES,gasolina_c,6.24,5.95,6.69,87
2025-11-01,ES,hidratado,4.5,4.15,4.99,56
2025-11-01,GO,gasolina_c,6.31,5.64,6.59,175
2025-11-01,GO,hidratado,4.63,3.84,4.89,164
2025-11-01,MA,gasolina_c,5.8,5.47,6.79,94
2025-11-01,MA,hidratado,4.64,4.38,5.69,57
